SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
24Q068,P.S. 068 CAMBRIDGE,6/05/2023,90.45
24Q071,P.S. 071 FOREST,6/05/2023,92.78
24Q073,I.S. 73   THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,6/05/2023,92.88
24Q077,JOSEPH F. QUINN INTERMEDIATE SCHOOL 77,6/05/2023,92.56
24Q081,P.S. 81Q JEAN PAUL RICHTER,6/05/2023,90.65
24Q087,P.S. I.S. 087 MIDDLE VILLAGE,6/05/2023,87.52
24Q088,P.S. 088 SENECA,6/05/2023,89.30
24Q089,P.S. 89Q: THE JOSE PERALTA SCHOOL OF DREAMERS,6/05/2023,91.97
24Q091,P.S. 091 RICHARD ARKWRIGHT,6/05/2023,90.13
24Q093,I.S. 093 RIDGEWOOD,6/05/2023,90.78
24Q102,P.S. 102 BAYVIEW,6/05/2023,93.00
24Q110,P.S. 110,6/05/2023,92.86
24Q113,P.S. I.S. 113 ANTHONY J. PRANZO,6/05/2023,93.56
24Q119,P.S. I.S. 119 THE GLENDALE,6/05/2023,94.59
24Q125,I.S. 125 THOM J. MCCANN WOODSIDE,6/05/2023,93.19
24Q128,"P.S. 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMEN",6/05/2023,92.76
24Q143,P.S. 143 LOUIS ARMSTRONG,6/05/2023,91.07
24Q153,P.S. 153 MASPETH ELEM,6/05/2023,92.25
24Q199,P.S. 199 MAURICE A. FITZGERALD,6/05/2023,86.19
24Q211,ELM TREE ELEMENTARY SCHOOL,6/05/2023,92.85
24Q229,P.S. 229 EMANUEL KAPLAN,6/05/2023,95.81
24Q236,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,6/05/2023,92.01
24Q239,P.S. 239,6/05/2023,91.31
24Q264,ACADEMY OF FINANCE AND ENTERPRISE,6/05/2023,73.51
24Q267,HIGH SCHOOL OF APPLIED COMMUNICATION,6/05/2023,75.92
24Q290,A.C.E. ACADEMY FOR SCHOLARS AT THE GERALDINE FERRA,6/05/2023,93.57
24Q293,CIVIC LEADERSHIP ACADEMY,6/05/2023,84.21
24Q296,PAN AMERICAN INTERNATIONAL HIGH SCHOOL,6/05/2023,92.91
24Q299,BARD HIGH SCHOOL EARLY COLLEGE QUEENS,6/05/2023,96.82
24Q305,LEARNERS AND LEADERS,6/05/2023,91.59
24Q307,PIONEER ACADEMY,6/05/2023,94.60
24Q311,CORONA ARTS   SCIENCES ACADEMY,6/05/2023,94.56
24Q330,HELEN M. MARSHALL SCHOOL,6/05/2023,88.25
24Q331,MOSAIC PRE K CENTER,6/05/2023,83.58
24Q343,THE CHILDREN S LAB SCHOOL,6/05/2023,92.66
24Q419,NEW 2021 D.24 MS IN BUILDING Q419,6/05/2023,95.26
24Q455,NEWTOWN HIGH SCHOOL,6/05/2023,65.38
24Q485,GROVER CLEVELAND HIGH SCHOOL,6/05/2023,79.25
24Q520,MIDDLE COLLEGE HIGH SCHOOL AT LAGUARDIA COMMUNITY,6/05/2023,92.75
24Q530,INTERNATIONAL HIGH SCHOOL AT LAGUARDIA COMMUNITY C,6/05/2023,85.22
24Q550,HIGH SCHOOL FOR ARTS AND BUSINESS,6/05/2023,84.48
24Q560,"ROBERT F. WAGNER, JR. SECONDARY SCHOOL FOR ARTS AN",6/05/2023,85.90
24Q585,MASPETH HIGH SCHOOL,6/05/2023,87.35
24Q600,QUEENS TECHNICAL HIGH SCHOOL,6/05/2023,75.96
24Q610,AVIATION CAREER   TECHNICAL EDUCATION HIGH SCHOOL,6/05/2023,91.19
24Q744,VOYAGES PREPARATORY,6/05/2023,44.11
25Q020,P.S. 020 JOHN BOWNE,6/05/2023,94.00
25Q021,P.S. 021 EDWARD HART,6/05/2023,93.27
25Q022,P.S. 022 THOMAS JEFFERSON,6/05/2023,94.24
25Q024,P.S. 024 ANDREW JACKSON,6/05/2023,93.15
25Q025,I.S. 025 ADRIEN BLOCK,6/05/2023,95.70
25Q029,P.S. 029 QUEENS,6/05/2023,92.25
25Q032,P.S. 032 STATE STREET,6/05/2023,93.90
25Q079,P.S. 079 FRANCIS LEWIS,6/05/2023,93.80
25Q107,P.S. 107 THOMAS A DOOLEY,6/05/2023,94.48
25Q120,P.S. 120 QUEENS,6/05/2023,93.64
25Q129,P.S. 129 PATRICIA LARKIN,6/05/2023,91.92
25Q130,P.S. 130,6/05/2023,95.53
25Q154,P.S. 154 QUEENS,6/05/2023,92.28
25Q163,P.S. 163 FLUSHING HEIGHTS,6/05/2023,95.22
25Q164,P.S. 164 QUEENS VALLEY,6/05/2023,94.93
25Q165,P.S. 165 EDITH K. BERGTRAUM,6/05/2023,88.56
25Q169,P.S. 169 BAY TERRACE,6/05/2023,92.43
25Q184,P.S. 184 FLUSHING MANOR,6/05/2023,97.35
25Q185,J.H.S. 185 EDWARD BLEEKER,6/05/2023,95.72
25Q189,J.H.S. 189 DANIEL CARTER BEARD,6/05/2023,94.70
25Q193,P.S. 193 ALFRED J. KENNEDY,6/05/2023,96.95
25Q194,J.H.S. 194 WILLIAM CARR,6/05/2023,93.37
25Q200,P.S. M.S. 200   THE MAGNET SCHOOL OF GLOBAL STUDIE,6/05/2023,92.21
25Q201,P.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESE,6/05/2023,89.69
25Q209,P.S. 209 CLEARVIEW GARDENS,6/05/2023,94.62
25Q214,P.S. 214 CADWALLADER COLDEN,6/05/2023,94.70
25Q219,P.S. 219 PAUL KLAPPER,6/05/2023,94.11
25Q237,I.S. 237,6/05/2023,95.89
25Q240,VERITAS ACADEMY,6/05/2023,83.36
25Q241,QUEENS HIGH SCHOOL FOR LANGUAGE STUDIES,6/05/2023,79.31
25Q242,P.S. 242 LEONARD P. STAVISKY EARLY CHILDHOOD SCHOO,6/05/2023,92.22
25Q244,THE ACTIVE LEARNING ELEMENTARY SCHOOL,6/05/2023,95.55
25Q250,I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,6/05/2023,91.75
25Q252,"QUEENS SCHOOL OF INQUIRY, THE",6/05/2023,89.77
25Q263,FLUSHING INTERNATIONAL HIGH SCHOOL,6/05/2023,84.97
25Q281,EAST WEST SCHOOL OF INTERNATIONAL STUDIES,6/05/2023,95.80
25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHO,6/05/2023,93.03
25Q294,BELL ACADEMY,6/05/2023,97.98
25Q379,COLLEGE POINT COLLABORATIVE,6/05/2023,92.07
25Q409,DISTRICT 25 PRE K CENTER,6/05/2023,85.29
25Q425,JOHN BOWNE HIGH SCHOOL,6/05/2023,67.55
25Q460,FLUSHING HIGH SCHOOL,6/05/2023,72.26
25Q499,"THE QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE AND TE",6/05/2023,93.86
25Q525,TOWNSEND HARRIS HIGH SCHOOL,6/05/2023,95.16
25Q540,QUEENS ACADEMY HIGH SCHOOL,6/05/2023,61.31
25Q670,ROBERT F. KENNEDY COMMUNITY HIGH SCHOOL,6/05/2023,85.06
25Q792,NORTH QUEENS COMMUNITY HIGH SCHOOL,6/05/2023,47.69
26Q018,P.S. 018 WINCHESTER,6/05/2023,93.67
26Q026,P.S. 026 RUFUS KING,6/05/2023,94.67
26Q031,P.S. 031 BAYSIDE,6/05/2023,93.65
26Q041,P.S. 041 CROCHERON,6/05/2023,95.38
26Q046,P.S. 046 ALLEY POND,6/05/2023,96.35
26Q067,J.H.S. 067 LOUIS PASTEUR,6/05/2023,97.84
26Q074,J.H.S. 074 NATHANIEL HAWTHORNE,6/05/2023,97.66
26Q094,P.S. 094 DAVID D. PORTER,6/05/2023,96.35
26Q098,P.S. 098 THE DOUGLASTON SCHOOL,6/05/2023,95.91
26Q115,THE JAMES J. AMBROSE SCHOOL,6/05/2023,94.09
26Q133,P.S. 133 QUEENS,6/05/2023,92.83
26Q158,M.S. 158 MARIE CURIE,6/05/2023,95.07
26Q159,P.S. 159,6/05/2023,96.54
26Q162,P.S. 162 JOHN GOLDEN,6/05/2023,94.95
26Q172,IRWIN ALTMAN MIDDLE SCHOOL 172,6/05/2023,94.45
26Q173,P.S. 173 FRESH MEADOWS,6/05/2023,96.03
26Q178,P.S.  IS 178 HOLLISWOOD,6/05/2023,90.96
26Q186,P.S. 186 CASTLEWOOD,6/05/2023,93.21
26Q188,P.S. 188 KINGSBURY,6/05/2023,96.73
26Q191,P.S. 191 MAYFLOWER,6/05/2023,90.96
26Q203,P.S. 203 OAKLAND GARDENS,6/05/2023,95.76
26Q205,P.S. 205 ALEXANDER GRAHAM BELL,6/05/2023,96.52
26Q213,P.S. 213 THE CARL ULLMAN SCHOOL,6/05/2023,92.52
26Q216,J.H.S. 216 GEORGE J. RYAN,6/05/2023,94.11
26Q221,P.S. 221 THE NORTH HILLS SCHOOL,6/05/2023,95.55
26Q266,P.S. I.S. 266,6/05/2023,97.74
26Q315,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,6/05/2023,83.23
26Q376,P.S. 376,6/05/2023,98.36
26Q390,THE CIVIC SCHOOL OF BAYSIDE HILLS,6/05/2023,94.17
26Q415,BENJAMIN N. CARDOZO HIGH SCHOOL,6/05/2023,77.24
26Q430,FRANCIS LEWIS HIGH SCHOOL,6/05/2023,83.90
26Q435,MARTIN VAN BUREN HIGH SCHOOL,6/05/2023,79.36
26Q495,BAYSIDE HIGH SCHOOL,6/05/2023,80.27
26Q566,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND T",6/05/2023,79.86
27Q042,P.S. M.S 042 R. VERNAM,6/05/2023,84.53
27Q043,P.S. 043,6/05/2023,72.87
27Q045,P.S. 045 CLARENCE WITHERSPOON,6/05/2023,90.38
27Q047,P.S. 047 CHRIS GALAS,6/05/2023,85.11
27Q051,P.S. 051,6/05/2023,87.37
27Q053,M.S. 053 BRIAN PICCOLO,6/05/2023,85.45
27Q056,P.S. 056 HARRY EICHLER,6/05/2023,92.02
27Q060,P.S. 060 WOODHAVEN,6/05/2023,91.41
27Q062,P. S. 62   CHESTER PARK SCHOOL,6/05/2023,91.23
27Q063,P.S. 063 OLD SOUTH,6/05/2023,89.94
27Q064,P.S. 064 JOSEPH P. ADDABBO,6/05/2023,89.78
27Q065,P.S. 65   THE RAYMOND YORK ELEMENTARY SCHOOL,6/05/2023,89.29
27Q066,P.S. 066 JACQUELINE KENNEDY ONASSIS,6/05/2023,92.70
27Q090,P.S. 090 HORACE MANN,6/05/2023,90.17
27Q096,P.S. 096,6/05/2023,91.39
27Q097,P.S. 097 FOREST PARK,6/05/2023,90.75
27Q100,P.S. 100 GLEN MORRIS,6/05/2023,88.25
27Q104,P.S. 104 THE BAYS WATER,6/05/2023,89.75
27Q105,P.S. 105 THE BAY SCHOOL,6/05/2023,86.60
27Q106,LIGHTHOUSE ELEMENTARY SCHOOL,6/05/2023,84.51
27Q108,P.S. 108 CAPTAIN VINCENT G. FOWLER,6/05/2023,91.45
27Q114,P.S. M.S. 114 BELLE HARBOR,6/05/2023,92.78
27Q123,P.S. 123,6/05/2023,92.06
27Q124,P.S. 124 OSMOND A CHURCH,6/05/2023,90.78
27Q137,M.S. 137 AMERICA S SCHOOL OF HEROES,6/05/2023,92.59
27Q146,P.S. 146 HOWARD BEACH,6/05/2023,93.83
27Q155,P.S. 155,6/05/2023,92.63
27Q183,P.S. 183 DR. RICHARD R. GREEN,6/05/2023,85.74
27Q197,P.S. 197 THE OCEAN SCHOOL,6/05/2023,88.22
27Q202,J.H.S. 202 ROBERT H. GODDARD,6/05/2023,92.46
27Q207,P.S. 207 ROCKWOOD PARK,6/05/2023,86.72
27Q210,J.H.S. 210 ELIZABETH BLACKWELL,6/05/2023,90.92
27Q223,P.S. 223 LYNDON B. JOHNSON,6/05/2023,87.83
27Q226,J.H.S. 226 VIRGIL I. GRISSOM,6/05/2023,87.19
27Q232,P.S. 232 LINDENWOOD,6/05/2023,91.93
27Q253,THE RANDOLPH HOLDER SCHOOL FOR SOCIAL JUSTICE,6/05/2023,90.75
27Q254,P.S. 254   THE ROSA PARKS SCHOOL,6/05/2023,91.57
27Q260,FREDERICK DOUGLASS ACADEMY VI HIGH SCHOOL,6/05/2023,61.30
27Q261,VOYAGES PREP   SOUTH QUEENS,6/05/2023,42.27
27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,6/05/2023,89.14
27Q273,P.S. 273,6/05/2023,92.40
27Q282,KNOWLEDGE AND POWER PREPARATORY ACADEMY VI,6/05/2023,95.78
27Q297,HAWTREE CREEK MIDDLE SCHOOL,6/05/2023,92.26
27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND",6/05/2023,72.70
27Q306,NEW YORK CITY ACADEMY FOR DISCOVERY,6/05/2023,90.16
27Q308,ROBERT H. GODDARD HIGH SCHOOL OF COMMUNICATION ART,6/05/2023,90.81
27Q309,ACADEMY OF MEDICAL TECHNOLOGY: A COLLEGE BOARD SCH,6/05/2023,71.96
27Q314,EPIC HIGH SCHOOL   SOUTH,6/05/2023,66.83
27Q316,QUEENS EXPLORERS ELEMENTARY SCHOOL,6/05/2023,92.20
27Q317,WATERSIDE CHILDREN S STUDIO SCHOOL,6/05/2023,90.15
27Q318,WATERSIDE SCHOOL FOR LEADERSHIP,6/05/2023,89.69
27Q319,VILLAGE ACADEMY,6/05/2023,84.74
27Q323,SCHOLARS  ACADEMY,6/05/2023,94.75
27Q324,ROCKAWAY PARK HIGH SCHOOL FOR ENVIRONMENTAL SUSTAI,6/05/2023,79.56
27Q333,GOLDIE MAPLE ACADEMY,6/05/2023,90.51
27Q334,EPIC HIGH SCHOOL   NORTH,6/05/2023,70.71
27Q336,DISTRICT 27 PRE K CENTER,6/05/2023,82.05
27Q351,ROCKAWAY COLLEGIATE HIGH SCHOOL,6/05/2023,73.16
27Q362,WAVE PREPARATORY ELEMENTARY SCHOOL,6/05/2023,92.19
27Q377,P.S. 377,6/05/2023,91.81
27Q400,AUGUST MARTIN HIGH SCHOOL,6/05/2023,48.28
27Q475,RICHMOND HILL HIGH SCHOOL,6/05/2023,76.27
27Q480,JOHN ADAMS HIGH SCHOOL,6/05/2023,74.03
27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING A",6/05/2023,89.65
28Q008,J.H.S. 008 RICHARD S. GROSSLEY,6/05/2023,84.59
28Q040,P.S. 040 SAMUEL HUNTINGTON,6/05/2023,89.47
28Q048,DAVID N. DINKINS SCHOOL,6/05/2023,92.50
28Q050,P.S. 050 TALFOURD LAWN ELEMENTARY SCHOOL,6/05/2023,90.19
28Q054,P.S. 054 HILLSIDE,6/05/2023,93.42
28Q055,P.S. 055 MAURE,6/05/2023,89.72
28Q072,CATHERINE   COUNT BASIE MIDDLE SCHOOL 72,6/05/2023,88.43
28Q080,PS 80  THE THURGOOD MARSHALL MAGNET SCHOOL OF MULT,6/05/2023,89.00
28Q082,P.S. 082 HAMMOND,6/05/2023,88.36
28Q086,P.S. Q086,6/05/2023,90.85
28Q099,P.S. 099 KEW GARDENS,6/05/2023,93.10
28Q101,P.S. 101 SCHOOL IN THE GARDENS,6/05/2023,95.34
28Q117,P.S. 117 J. KELD   BRIARWOOD SCHOOL,6/05/2023,88.52
28Q121,P.S. 121 QUEENS,6/05/2023,95.89
28Q139,P.S. 139 REGO PARK,6/05/2023,92.82
28Q140,P.S. 140 EDWARD K ELLINGTON,6/05/2023,89.38
28Q144,P.S. 144 COL JEROMUS REMSEN,6/05/2023,92.40
28Q157,J.H.S. 157 STEPHEN A. HALSEY,6/05/2023,92.97
28Q160,P.S. 160 WALTER FRANCIS BISHOP,6/05/2023,90.11
28Q161,P.S. 161 ARTHUR ASHE SCHOOL,6/05/2023,90.50
28Q167,METROPOLITAN EXPEDITIONARY LEARNING SCHOOL,6/05/2023,84.12
28Q174,P.S. 174 WILLIAM SIDNEY MOUNT,6/05/2023,93.72
28Q175,P.S. 175 THE LYNN GROSS DISCOVERY SCHOOL,6/05/2023,91.36
28Q182,P.S. 182 SAMANTHA SMITH,6/05/2023,92.76
28Q190,J.H.S. 190 RUSSELL SAGE,6/05/2023,93.50
28Q196,P.S. 196 GRAND CENTRAL PARKWAY,6/05/2023,96.02
28Q206,P.S. 206 THE HORACE HARDING SCHOOL,6/05/2023,92.23
28Q217,J.H.S. 217 ROBERT A. VAN WYCK,6/05/2023,90.37
28Q220,P.S. 220 EDWARD MANDEL,6/05/2023,84.64
28Q284,YORK EARLY COLLEGE ACADEMY,6/05/2023,91.81
28Q287,THE EMERSON SCHOOL,6/05/2023,86.02
28Q303,THE ACADEMY FOR EXCELLENCE THROUGH THE ARTS,6/05/2023,93.64
28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,6/05/2023,72.79
28Q312,JAMAICA CHILDREN S SCHOOL,6/05/2023,93.33
28Q325,HILLSIDE ARTS   LETTERS ACADEMY,6/05/2023,82.23
28Q328,HIGH SCHOOL FOR COMMUNITY LEADERSHIP,6/05/2023,76.58
28Q332,REDWOOD MIDDLE SCHOOL,6/05/2023,92.43
28Q335,THE EZRA JACK KEATS PRE K CENTER,6/05/2023,83.41
28Q338,QUEENS SATELLITE HIGH SCHOOL FOR OPPORTUNITY,6/05/2023,46.15
28Q349,THE QUEENS SCHOOL FOR LEADERSHIP AND EXCELLENCE,6/05/2023,90.59
28Q350,JAMAICA GATEWAY TO THE SCIENCES,6/05/2023,85.91
28Q354,THE JERMAINE L. GREEN STEM INSTITUTE OF QUEENS,6/05/2023,92.56
28Q358,M.S. 358,6/05/2023,86.68
28Q440,FOREST HILLS HIGH SCHOOL,6/05/2023,77.25
28Q505,HILLCREST HIGH SCHOOL,6/05/2023,75.53
28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HI,6/05/2023,89.45
28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6/05/2023,91.48
28Q686,QUEENS METROPOLITAN HIGH SCHOOL,6/05/2023,90.70
28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEG,6/05/2023,42.96
28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,6/05/2023,68.64
28Q896,"YOUNG WOMEN S LEADERSHIP SCHOOL, QUEENS",6/05/2023,88.76
29Q015,P.S. 015 JACKIE ROBINSON,6/05/2023,88.01
29Q033,P.S. 033 EDWARD M. FUNK,6/05/2023,90.93
29Q034,P.S. 034 JOHN HARVARD,6/05/2023,92.79
29Q035,P.S. 035 NATHANIEL WOODHULL,6/05/2023,89.14
29Q036,P.S. 036 SAINT ALBANS SCHOOL,6/05/2023,93.79
29Q037,CYNTHIA JENKINS SCHOOL,6/05/2023,89.07
29Q038,P.S. 038 ROSEDALE,6/05/2023,92.24
29Q052,P.S. 052 QUEENS,6/05/2023,87.06
29Q059,I.S. 059 SPRINGFIELD GARDENS,6/05/2023,92.61
29Q095,P.S. 095 EASTWOOD,6/05/2023,87.03
29Q109,JEAN NUZZI INTERMEDIATE SCHOOL,6/05/2023,82.41
29Q116,P.S. I.S. 116 WILLIAM C. HUGHLEY,6/05/2023,92.07
29Q118,P.S. 118 LORRAINE HANSBERRY,6/05/2023,90.51
29Q131,P.S. 131 ABIGAIL ADAMS,6/05/2023,93.27
29Q132,P.S. 132 RALPH BUNCHE,6/05/2023,90.79
29Q134,P.S. 134 HOLLIS,6/05/2023,90.30
29Q135,THE BELLAIRE SCHOOL,6/05/2023,86.50
29Q136,P.S. 136 ROY WILKINS,6/05/2023,93.94
29Q138,P.S. M.S. 138 SUNRISE,6/05/2023,93.50
29Q147,P.S. M.S. 147 RONALD MCNAIR,6/05/2023,93.54
29Q156,P.S. 156 LAURELTON,6/05/2023,90.00
29Q176,P.S. 176 CAMBRIA HEIGHTS,6/05/2023,94.64
29Q181,P.S. 181 BROOKFIELD,6/05/2023,89.75
29Q192,I.S. 192 THE LINDEN,6/05/2023,89.57
29Q195,P.S. 195 WILLIAM HABERLE,6/05/2023,87.90
29Q208,P.S. I.S. 208,6/05/2023,93.43
29Q238,I.S. 238   SUSAN B. ANTHONY ACADEMY,6/05/2023,81.05
29Q243,INSTITUTE FOR HEALTH PROFESSIONS AT CAMBRIA HEIGHT,6/05/2023,87.00
29Q248,QUEENS PREPARATORY ACADEMY,6/05/2023,78.35
29Q251,P.S. 251 QUEENS,6/05/2023,92.40
29Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOA,6/05/2023,83.46
29Q265,EXCELSIOR PREPARATORY HIGH SCHOOL,6/05/2023,75.57
29Q268,P.S. I.S. 268,6/05/2023,89.70
29Q270,THE GORDON PARKS SCHOOL,6/05/2023,92.37
29Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR THE SCIEN,6/05/2023,77.71
29Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD S,6/05/2023,84.27
29Q289,QUEENS UNITED MIDDLE SCHOOL,6/05/2023,92.22
29Q295,P.S. I.S. 295,6/05/2023,92.73
29Q313,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANCE   INFORM,6/05/2023,91.45
29Q326,CAMBRIA HEIGHTS ACADEMY,6/05/2023,91.26
29Q327,EAGLE ACADEMY FOR YOUNG MEN III,6/05/2023,83.44
29Q355,COLLABORATIVE ARTS MIDDLE SCHOOL,6/05/2023,86.39
29Q356,COMMUNITY VOICES MIDDLE SCHOOL,6/05/2023,86.25
29Q360,P.S. 360,6/05/2023,89.28
29Q381,DISTRICT 29 PRE K CENTER,6/05/2023,89.13
29Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNOLOGY MAGNE",6/05/2023,79.38
29Q498,"HEALTH, ARTS, ROBOTICS, AND TECHNOLOGY HIGH SCHOOL",6/05/2023,83.53
30Q002,P.S. 002 ALFRED ZIMBERG,6/05/2023,92.00
30Q010,I.S. 010 HORACE GREELEY,6/05/2023,92.89
30Q011,P.S. 011 KATHRYN PHELAN,6/05/2023,92.62
30Q017,P.S. 017 HENRY DAVID THOREAU,6/05/2023,85.59
30Q069,P.S. 069 JACKSON HEIGHTS,6/05/2023,91.35
30Q070,P.S. 070,6/05/2023,93.84
30Q076,P.S. 076 WILLIAM HALLET,6/05/2023,86.60
30Q078,P.S. I.S. 78Q,6/05/2023,91.06
30Q084,P.S. 084 STEINWAY,6/05/2023,86.13
30Q085,P.S. 085 JUDGE CHARLES VALLONE,6/05/2023,90.90
30Q092,P.S. 092 HARRY T. STEWART SR.,6/05/2023,90.90
30Q111,P.S. 111 JACOB BLACKWELL,6/05/2023,84.76
30Q112,P.S. 112 DUTCH KILLS,6/05/2023,87.08
30Q122,P.S. 122 MAMIE FAY,6/05/2023,93.90
30Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING AR,6/05/2023,93.80
30Q127,P.S. 127 AEROSPACE SCIENCE MAGNET SCHOOL,6/05/2023,89.08
30Q141,I.S. 141 THE STEINWAY,6/05/2023,93.23
30Q145,I.S. 145 JOSEPH PULITZER,6/05/2023,92.40
30Q148,P.S. 148 QUEENS,6/05/2023,96.33
30Q149,P.S. 149 CHRISTA MCAULIFFE,6/05/2023,92.55
30Q150,P.S. 150 QUEENS,6/05/2023,92.57
30Q151,P.S. 151 MARY D. CARTER,6/05/2023,90.39
30Q152,P.S. 152 GWENDOLINE N. ALLEYNE SCHOOL,6/05/2023,92.89
30Q166,P.S. 166 HENRY GRADSTEIN,6/05/2023,92.12
30Q171,P.S. 171 PETER G. VAN ALST,6/05/2023,88.38
30Q204,I.S. 204 OLIVER W. HOLMES,6/05/2023,93.86
30Q212,P.S. 212,6/05/2023,94.03
30Q222,P.S. Q222   FIRE FIGHTER CHRISTOPHER A. SANTORA SC,6/05/2023,92.66
30Q227,I.S. 227 LOUIS ARMSTRONG,6/05/2023,95.72
30Q228,THE IVAN LAFAYETTE EARLY CHILDHOOD SCHOOL OF THE A,6/05/2023,92.74
30Q230,I.S. 230,6/05/2023,94.84
30Q234,P.S. 234,6/05/2023,90.55
30Q235,ACADEMY FOR NEW AMERICANS,6/05/2023,88.81
30Q258,ENERGY TECH HIGH SCHOOL,6/05/2023,85.55
30Q280,PS280Q: HOME OF THE LIONHEARTS,6/05/2023,91.20
30Q286,"YOUNG WOMEN S LEADERSHIP SCHOOL, ASTORIA",6/05/2023,93.35
30Q291,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,6/05/2023,93.06
30Q300,THE 30TH AVENUE SCHOOL  G T CITYWIDE,6/05/2023,98.52
30Q301,ACADEMY FOR CAREERS IN TELEVISION AND FILM,6/05/2023,89.31
30Q329,EAST ELMHURST COMMUNITY SCHOOL,6/05/2023,92.74
30Q361,THE WOODSIDE COMMUNITY SCHOOL,6/05/2023,93.87
30Q384,HUNTERS POINT ELEMENTARY SCHOOL,6/05/2023,94.05
30Q389,DISTRICT 30 PRE K CENTER,6/05/2023,75.35
30Q398,THE HECTOR FIGUEROA SCHOOL,6/05/2023,88.47
30Q417,GOTHAM TECH HIGH SCHOOL,6/05/2023,90.36
30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,6/05/2023,77.63
30Q450,LONG ISLAND CITY HIGH SCHOOL,6/05/2023,73.17
30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,6/05/2023,88.80
30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,6/05/2023,74.16
30Q555,NEWCOMERS HIGH SCHOOL,6/05/2023,79.13
30Q575,ACADEMY OF AMERICAN STUDIES,6/05/2023,82.89
30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,6/05/2023,87.71
31R001,P.S. 001 TOTTENVILLE,6/05/2023,93.03
31R002,I.S. R002 GEORGE L. EGBERT,6/05/2023,93.35
31R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,6/05/2023,93.51
31R004,P.S. 004 MAURICE WOLLIN,6/05/2023,92.54
31R005,P.S. 005 HUGUENOT,6/05/2023,93.93
31R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,6/05/2023,90.62
31R007,I.S. 007 ELIAS BERNSTEIN,6/05/2023,91.68
31R008,P.S. 8 SHIRLEE SOLOMON,6/05/2023,96.49
31R009,NAPLES STREET ELEMENTARY SCHOOL,6/05/2023,94.38
31R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOOL,6/05/2023,90.60
31R011,P.S. 11 THOMAS DONGAN SCHOOL,6/05/2023,89.55
31R013,P.S. 013 M. L. LINDEMEYER,6/05/2023,91.48
31R016,P.S. 016 JOHN J. DRISCOLL,6/05/2023,87.50
31R018,P.S. 018 JOHN G. WHITTIER,6/05/2023,90.16
31R019,P.S. 019 THE CURTIS SCHOOL,6/05/2023,88.35
31R020,P.S. 020 PORT RICHMOND,6/05/2023,89.39
31R021,P.S. 21 MARGARET EMERY ELM PARK,6/05/2023,87.72
31R022,P.S. 022 GRANITEVILLE,6/05/2023,86.69
31R023,P.S. 023 RICHMONDTOWN,6/05/2023,93.10
31R024,I.S. 024 MYRA S. BARNES,6/05/2023,91.22
31R026,P.S. 026 THE CARTERET SCHOOL,6/05/2023,93.06
31R027,I.S. 027 ANNING S. PRALL,6/05/2023,83.33
31R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND,6/05/2023,86.31
31R029,P.S. 029 BARDWELL,6/05/2023,94.58
31R030,P.S. 030 WESTERLEIGH,6/05/2023,94.28
31R031,P.S. 031 WILLIAM T. DAVIS,6/05/2023,90.19
31R032,P.S. 032 THE GIFFORD SCHOOL,6/05/2023,91.92
31R034,I.S. 034 TOTTENVILLE,6/05/2023,91.19
31R035,P.S. 35 THE CLOVE VALLEY SCHOOL,6/05/2023,95.75
