SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
15K032,P.S. 032 SAMUEL MILLS SPROLE,9/17/2021,84.04
15K038,P.S. 038 THE PACIFIC,9/17/2021,NS
15K039,P.S. 039 HENRY BRISTOW,9/17/2021,91.21
15K051,M.S. 51 WILLIAM ALEXANDER,9/17/2021,100.00
15K058,P.S. 058 THE CARROLL,9/17/2021,96.31
15K088,J.H.S. 088 PETER ROUGET,9/17/2021,81.77
15K094,P.S. 094 THE HENRY LONGFELLOW,9/17/2021,88.34
15K107,P.S. 107 JOHN W. KIMBALL,9/17/2021,96.03
15K118,THE MAURICE SENDAK COMMUNITY SCHOOL,9/17/2021,83.13
15K124,P.S. 124 SILAS B. DUTCHER,9/17/2021,87.04
15K130,P.S. 130 THE PARKSIDE,9/17/2021,91.22
15K131,P.S. 131 BROOKLYN,9/17/2021,88.50
15K136,I.S. 136 CHARLES O. DEWEY,9/17/2021,87.07
15K146,"THE BROOKLYN NEW SCHOOL, P.S. 146",9/17/2021,85.62
15K154,THE WINDSOR TERRACE SCHOOL,9/17/2021,95.19
15K169,P.S. 169 SUNSET PARK,9/17/2021,86.08
15K172,P.S. 172 BEACON SCHOOL OF EXCELLENCE,9/17/2021,90.65
15K230,P.S. 230 DORIS L. COHEN,9/17/2021,91.48
15K261,P.S. 261 PHILIP LIVINGSTON,9/17/2021,86.37
15K295,P.S. 295,9/17/2021,88.41
15K321,P.S. 321 WILLIAM PENN,9/17/2021,95.54
15K418,THE CHILDREN S SCHOOL,9/17/2021,90.40
15K423,BROOKLYN FRONTIERS HIGH SCHOOL,9/17/2021,61.46
15K429,DIGITAL ARTS AND CINEMA TECHNOLOGY HIGH SCHOOL,9/17/2021,89.14
15K442,M.S. 442 CARROLL GARDENS SCHOOL FOR INNOVATION,9/17/2021,92.15
15K443,NEW VOICES SCHOOL OF ACADEMIC   CREATIVE ARTS,9/17/2021,93.79
15K447,THE MATH   SCIENCE EXPLORATORY SCHOOL,9/17/2021,90.57
15K448,BROOKLYN COLLABORATIVE STUDIES,9/17/2021,84.14
15K462,JOHN JAY SCHOOL FOR LAW,9/17/2021,75.14
15K463,CYBERARTS STUDIO ACADEMY,9/17/2021,66.16
15K464,PARK SLOPE COLLEGIATE,9/17/2021,79.43
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,9/17/2021,NS
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,9/17/2021,88.54
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,9/17/2021,58.52
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,9/17/2021,47.28
15K592,KHALIL GIBRAN INTERNATIONAL ACADEMY,9/17/2021,63.63
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,9/17/2021,88.48
15K667,SUNSET PARK HIGH SCHOOL,9/17/2021,82.43
15K676,RED HOOK NEIGHBORHOOD SCHOOL,9/17/2021,68.86
15K684,MILLENNIUM BROOKLYN HS,9/17/2021,96.01
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,9/17/2021,35.82
15K767,THE LITTLE BROOKLYN PRE K CENTER,9/17/2021,92.62
15K821,SUNSET PARK PREP,9/17/2021,86.62
15K839,M.S. 839,9/17/2021,87.33
15K863,PRE K CENTER AT BISHOP FORD SCHOOL SITE,9/17/2021,96.11
15K896,THE SCHOOL OF CREATIVITY AND INNOVATION,9/17/2021,88.95
16K005,P.S. 005 DR. RONALD MCNAIR,9/17/2021,82.88
16K021,P.S. 021 CRISPUS ATTUCKS,9/17/2021,82.67
16K025,P.S. 025 EUBIE BLAKE SCHOOL,9/17/2021,74.24
16K026,P.S. 026 JESSE OWENS,9/17/2021,82.08
16K035,M.S. 035 STEPHEN DECATUR,9/17/2021,82.41
16K040,P.S. 040 GEORGE W. CARVER,9/17/2021,83.91
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,9/17/2021,74.03
16K081,P.S. 081 THADDEUS STEVENS,9/17/2021,71.87
16K243,P.S. 243K  THE WEEKSVILLE SCHOOL,9/17/2021,81.42
16K262,P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOO,9/17/2021,77.57
16K267,"M.S. 267 MATH, SCIENCE   TECHNOLOGY",9/17/2021,79.00
16K308,P.S. 308 CLARA CARDWELL,9/17/2021,81.81
16K309,P.S. 309 THE GEORGE E. WIBECAN PREPARATORY ACADEMY,9/17/2021,84.09
16K335,P.S. 335 GRANVILLE T. WOODS,9/17/2021,73.71
16K455,BOYS AND GIRLS HIGH SCHOOL,9/17/2021,63.17
16K498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,9/17/2021,76.45
16K627,BRIGHTER CHOICE COMMUNITY SCHOOL,9/17/2021,83.89
16K628,BROOKLYN BROWNSTONE SCHOOL,9/17/2021,84.43
16K669,RESEARCH AND SERVICE HIGH SCHOOL,9/17/2021,NS
16K681,MADIBA PREP MIDDLE SCHOOL,9/17/2021,75.94
16K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,9/17/2021,71.51
16K765,NELSON MANDELA HIGH SCHOOL,9/17/2021,NS
16K898,THE BROOKLYN GREEN SCHOOL,9/17/2021,82.35
17K002,PARKSIDE PREPARATORY ACADEMY,9/17/2021,80.96
17K006,NORMA ADAMS CLEMONS ACADEMY,9/17/2021,79.20
17K012,DR. JACQUELINE PEEK DAVIS SCHOOL,9/17/2021,NS
17K061,M.S. 061 DR. GLADSTONE H. ATWELL,9/17/2021,78.84
17K091,P.S. 091 THE ALBANY AVENUE SCHOOL,9/17/2021,82.47
17K092,P.S. 092 ADRIAN HEGEMAN,9/17/2021,80.84
17K122,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,9/17/2021,79.55
17K138,P.S. 138 BROOKLYN,9/17/2021,79.43
17K161,P.S. 161 THE CROWN,9/17/2021,81.93
17K181,P.S. 181 BROOKLYN,9/17/2021,80.94
17K189,P.S. 189 THE BILINGUAL CENTER,9/17/2021,86.34
17K191,P.S. 191 PAUL ROBESON,9/17/2021,75.80
17K221,P.S. 221 TOUSSAINT L OUVERTURE,9/17/2021,77.65
17K241,P.S. 241 EMMA L. JOHNSTON,9/17/2021,80.06
17K246,M.S. 246 WALT WHITMAN,9/17/2021,70.09
17K249,P.S. 249 THE CATON,9/17/2021,87.66
17K289,P.S. 289 GEORGE V. BROWER,9/17/2021,70.10
17K316,P.S. 316 ELIJAH STROUD,9/17/2021,86.86
17K340,I.S. 340,9/17/2021,83.16
17K352,EBBETS FIELD MIDDLE SCHOOL,9/17/2021,77.69
17K353,ELIJAH STROUD MIDDLE SCHOOL,9/17/2021,85.49
17K354,THE SCHOOL OF INTEGRATED LEARNING,9/17/2021,79.57
17K375,P.S. 375 JACKIE ROBINSON SCHOOL,9/17/2021,73.19
17K382,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORA,9/17/2021,NS
17K394,M.S. K394,9/17/2021,79.92
17K397,P.S. 397 FOSTER LAURIE,9/17/2021,95.18
17K398,P.S. 398 WALTER WEAVER,9/17/2021,77.58
17K399,P.S. 399 STANLEY EUGENE CLARK,9/17/2021,81.52
17K408,ACADEMY OF HOSPITALITY AND TOURISM,9/17/2021,70.19
17K484,RONALD EDMONDS LEARNING CENTER II,9/17/2021,78.57
17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,9/17/2021,72.08
17K528,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,9/17/2021,81.25
17K531,"SCHOOL FOR HUMAN RIGHTS, THE",9/17/2021,76.17
17K532,NEW BRIDGES ELEMENTARY,9/17/2021,90.95
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT,9/17/2021,66.72
17K539,HIGH SCHOOL FOR SERVICE   LEARNING AT ERASMUS,9/17/2021,63.83
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIG",9/17/2021,88.70
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,9/17/2021,83.90
17K547,BROOKLYN ACADEMY OF SCIENCE AND THE ENVIRONMENT,9/17/2021,80.75
17K548,BROOKLYN SCHOOL FOR MUSIC   THEATRE,9/17/2021,83.11
17K568,BROWNSVILLE ACADEMY HIGH SCHOOL,9/17/2021,35.00
17K590,MEDGAR EVERS COLLEGE PREPARATORY SCHOOL,9/17/2021,84.63
17K600,CLARA BARTON HIGH SCHOOL,9/17/2021,70.17
17K646,ASPIRATIONS DIPLOMA PLUS HIGH SCHOOL,9/17/2021,47.42
17K705,BROOKLYN ARTS AND SCIENCE ELEMENTARY SCHOOL,9/17/2021,84.07
17K722,NEW HEIGHTS MIDDLE SCHOOL,9/17/2021,86.85
17K745,BROOKLYN INSTITUTE FOR LIBERAL ARTS,9/17/2021,81.66
17K751,ACADEMY FOR HEALTH CAREERS,9/17/2021,71.33
17K770,P.S. 770 NEW AMERICAN ACADEMY,9/17/2021,79.47
18K066,P.S. 66,9/17/2021,80.99
18K068,I.S. 068 ISAAC BILDERSEE,9/17/2021,76.11
18K114,P.S. 114 RYDER ELEMENTARY,9/17/2021,75.98
18K115,P.S. 115 DANIEL MUCATEL SCHOOL,9/17/2021,83.66
18K135,P.S. 135 SHELDON A. BROOKNER,9/17/2021,75.33
18K208,P.S. 208 ELSA EBELING,9/17/2021,79.59
18K211,I.S. 211 JOHN WILSON,9/17/2021,79.03
18K219,P.S. 219 KENNEDY KING,9/17/2021,82.89
18K233,P.S. 233 LANGSTON HUGHES,9/17/2021,82.23
18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL,9/17/2021,87.83
18K244,P.S. 244 RICHARD R. GREEN,9/17/2021,81.60
18K268,P.S. 268 EMMA LAZARUS,9/17/2021,76.80
18K272,P.S. 272 CURTIS ESTABROOK,9/17/2021,70.83
18K276,P.S. 276 LOUIS MARSHALL,9/17/2021,86.98
18K279,P.S. 279 HERMAN SCHREIBER,9/17/2021,86.82
18K285,I.S. 285 MEYER LEVIN,9/17/2021,84.43
18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,9/17/2021,81.51
18K563,IT TAKES A VILLAGE ACADEMY,9/17/2021,74.61
18K566,BROOKLYN COMMUNITY HIGH SCHOOL FOR EXCELLENCE AND,9/17/2021,NS
18K567,BROOKLYN THEATRE ARTS HIGH SCHOOL,9/17/2021,70.76
18K569,KURT HAHN EXPEDITIONARY LEARNING SCHOOL,9/17/2021,54.90
18K576,VICTORY COLLEGIATE HIGH SCHOOL,9/17/2021,75.50
18K578,BROOKLYN BRIDGE ACADEMY,9/17/2021,49.47
18K581,"THE MIDDLE SCHOOL OF MEDIA, LAW AND FINE ARTS",9/17/2021,77.64
18K588,MIDDLE SCHOOL FOR ART AND PHILOSOPHY,9/17/2021,79.75
18K617,HIGH SCHOOL FOR INNOVATION IN ADVERTISING AND MEDI,9/17/2021,77.44
18K629,CULTURAL ACADEMY FOR THE ARTS AND SCIENCES,9/17/2021,66.02
18K633,HIGH SCHOOL FOR MEDICAL PROFESSIONS,9/17/2021,69.87
18K635,OLYMPUS ACADEMY,9/17/2021,30.93
18K637,ACADEMY FOR CONSERVATION AND THE ENVIRONMENT,9/17/2021,68.50
18K642,URBAN ACTION ACADEMY,9/17/2021,61.43
18K673,EAST BROOKLYN COMMUNITY HIGH SCHOOL,9/17/2021,47.72
18K763,BROOKLYN SCIENCE AND ENGINEERING ACADEMY,9/17/2021,85.87
19K007,P.S. 007 ABRAHAM LINCOLN,9/17/2021,89.58
19K013,P.S. 013 ROBERTO CLEMENTE,9/17/2021,79.41
19K065,P.S. 065,9/17/2021,82.06
19K089,P.S. 089 CYPRESS HILLS,9/17/2021,84.36
19K108,P.S. 108 SAL ABBRACCIAMENTO,9/17/2021,78.90
19K149,P.S. 149 DANNY KAYE,9/17/2021,77.22
19K158,P.S. 158 WARWICK,9/17/2021,70.61
19K159,P.S. 159 ISAAC PITKIN,9/17/2021,79.75
19K171,I.S. 171 ABRAHAM LINCOLN,9/17/2021,81.11
19K190,P.S. 190 SHEFFIELD,9/17/2021,70.14
19K202,P.S. 202 ERNEST S. JENKYNS,9/17/2021,71.98
19K213,P.S. 213 NEW LOTS,9/17/2021,76.72
19K214,P.S. 214 MICHAEL FRIEDSAM,9/17/2021,81.43
19K218,J.H.S. 218 JAMES P. SINNOTT,9/17/2021,76.72
19K224,P.S. 224 HALE A. WOODRUFF,9/17/2021,69.85
19K273,P.S. 273 WORTMAN,9/17/2021,79.16
19K290,P.S. 290 JUAN MOREL CAMPOS,9/17/2021,79.73
19K292,J.H.S. 292 MARGARET S. DOUGLAS,9/17/2021,75.05
19K306,P.S. 306 ETHAN ALLEN,9/17/2021,83.39
19K325,THE FRESH CREEK SCHOOL,9/17/2021,79.72
19K328,P.S. 328 PHYLLIS WHEATLEY,9/17/2021,67.75
19K345,P.S. 345 PATROLMAN ROBERT BOLDEN,9/17/2021,82.05
19K346,P.S. 346 ABE STARK,9/17/2021,80.93
19K364,I.S. 364 GATEWAY,9/17/2021,81.90
19K404,ACADEMY FOR YOUNG WRITERS,9/17/2021,71.85
19K409,EAST NEW YORK FAMILY ACADEMY,9/17/2021,85.96
19K422,SPRING CREEK COMMUNITY SCHOOL,9/17/2021,NS
19K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,9/17/2021,85.59
19K502,FDNY   CAPTAIN VERNON A. RICHARD HIGH SCHOOL FOR F,9/17/2021,73.64
19K504,HIGH SCHOOL FOR CIVIL RIGHTS,9/17/2021,61.71
19K507,PERFORMING ARTS AND TECHNOLOGY HIGH SCHOOL,9/17/2021,71.11
19K510,WORLD ACADEMY FOR TOTAL COMMUNITY HEALTH HIGH SCHO,9/17/2021,66.90
19K557,BROOKLYN GARDENS ELEMENTARY SCHOOL,9/17/2021,78.91
19K583,MULTICULTURAL HIGH SCHOOL,9/17/2021,76.92
19K615,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH S,9/17/2021,71.20
19K618,ACADEMY OF INNOVATIVE TECHNOLOGY,9/17/2021,77.85
19K639,BROOKLYN LAB SCHOOL,9/17/2021,76.78
19K654,VAN SICLEN COMMUNITY MIDDLE SCHOOL,9/17/2021,77.77
19K659,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,9/17/2021,71.72
19K660,W. H. MAXWELL CAREER AND TECHNICAL EDUCATION HIGH,9/17/2021,58.88
19K661,VISTA ACADEMY,9/17/2021,86.29
19K662,LIBERTY AVENUE MIDDLE SCHOOL,9/17/2021,80.71
19K663,SCHOOL OF THE FUTURE BROOKLYN,9/17/2021,77.77
19K677,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE,9/17/2021,80.90
19K678,EAST NEW YORK MIDDLE SCHOOL OF EXCELLENCE,9/17/2021,83.52
19K683,SCHOOL FOR CLASSICS HIGH SCHOOL,9/17/2021,68.01
19K760,HIGHLAND PARK COMMUNITY SCHOOL,9/17/2021,79.19
19K764,THE URBAN ASSEMBLY SCHOOL FOR COLLABORATIVE HEALTH,9/17/2021,80.48
19K907,LEGACY SCHOOL OF THE ARTS,9/17/2021,77.71
19K935,M.S. 935,9/17/2021,92.30
19K938,P.S. 938,9/17/2021,91.26
19K953,THE EAST NEW YORK ARTS AND CIVICS HIGH SCHOOL,9/17/2021,84.39
20K030,P.S. I.S. 30 MARY WHITE OVINGTON,9/17/2021,91.64
20K048,P.S. 048 MAPLETON,9/17/2021,93.42
20K062,J.H.S. 062 DITMAS,9/17/2021,84.30
20K069,P.S. 69 VINCENT D. GRIPPO SCHOOL,9/17/2021,94.46
20K102,P.S. 102 THE BAYVIEW,9/17/2021,87.43
20K104,P.S. I.S. 104 THE FORT HAMILTON SCHOOL,9/17/2021,90.31
20K105,P.S. 105 THE BLYTHEBOURNE,9/17/2021,91.13
20K112,P.S. 112 LEFFERTS PARK,9/17/2021,91.57
20K127,P.S. 127 MCKINLEY PARK,9/17/2021,91.71
20K160,P.S. 160 WILLIAM T. SAMPSON,9/17/2021,88.72
20K163,P.S. 163 BATH BEACH,9/17/2021,91.26
20K164,P.S. 164 CAESAR RODNEY,9/17/2021,90.26
20K170,RALPH A. FABRIZIO SCHOOL,9/17/2021,91.18
20K176,P.S. 176 OVINGTON,9/17/2021,89.68
20K179,P.S. 179 KENSINGTON,9/17/2021,84.47
20K180,THE SEEALL ACADEMY,9/17/2021,92.74
20K185,P.S. 185 WALTER KASSENBROCK,9/17/2021,92.79
20K186,P.S. 186 DR. IRVING A GLADSTONE,9/17/2021,88.79
20K187,THE CHRISTA MCAULIFFE SCHOOL I.S. 187,9/17/2021,92.17
20K192,P.S. 192   THE MAGNET SCHOOL FOR MATH AND SCIENCE,9/17/2021,89.37
20K200,P.S. 200 BENSON SCHOOL,9/17/2021,83.94
20K201,J.H.S. 201 THE DYKER HEIGHTS,9/17/2021,89.54
20K204,P.S. 204 VINCE LOMBARDI,9/17/2021,94.15
20K205,P.S. 205 CLARION,9/17/2021,91.58
20K220,J.H.S. 220 JOHN J. PERSHING,9/17/2021,89.28
20K223,J.H.S. 223 THE MONTAUK,9/17/2021,89.32
20K227,J.H.S. 227 EDWARD B. SHALLOW,9/17/2021,91.19
20K229,P.S. 229 DYKER,9/17/2021,93.70
20K247,P.S. 247 BROOKLYN,9/17/2021,91.61
20K259,J.H.S. 259 WILLIAM MCKINLEY,9/17/2021,90.67
20K264,P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,9/17/2021,83.90
20K310,THE SCHOOL FOR FUTURE LEADERS,9/17/2021,91.94
20K445,NEW UTRECHT HIGH SCHOOL,9/17/2021,85.87
20K485,HIGH SCHOOL OF TELECOMMUNICATION ARTS AND TECHNOLO,9/17/2021,90.44
20K490,FORT HAMILTON HIGH SCHOOL,9/17/2021,84.01
20K503,P.S. 503: THE SCHOOL OF DISCOVERY,9/17/2021,87.56
20K505,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,9/17/2021,76.51
20K506,P.S. 506: THE SCHOOL OF JOURNALISM   TECHNOLOGY,9/17/2021,86.93
20K609,URBAN ASSEMBLY SCHOOL FOR LEADERSHIP AND EMPOWERME,9/17/2021,90.03
20K682,THE ACADEMY OF TALENTED SCHOLARS,9/17/2021,91.21
20K686,BROOKLYN SCHOOL OF INQUIRY,9/17/2021,92.56
20K748,P.S. 748 BROOKLYN SCHOOL FOR GLOBAL SCHOLARS,9/17/2021,93.41
20K768,DISTRICT 20 PRE K CENTER,9/17/2021,90.64
20K936,MS 936 ARTS OFF 3RD,9/17/2021,89.74
20K939,SUNSET SCHOOL OF CULTURAL LEARNING,9/17/2021,87.60
20K971,"SCHOOL OF MATH, SCIENCE, AND HEALTHY LIVING",9/17/2021,90.65
21K090,P.S. 90 EDNA COHEN SCHOOL,9/17/2021,84.33
21K095,P.S. 095 THE GRAVESEND,9/17/2021,88.82
21K096,I.S. 096 SETH LOW,9/17/2021,91.67
21K097,P.S. 97 THE HIGHLAWN,9/17/2021,92.94
21K098,I.S. 98 BAY ACADEMY,9/17/2021,87.59
21K099,P.S. 099 ISAAC ASIMOV,9/17/2021,80.41
21K100,P.S. 100 THE CONEY ISLAND SCHOOL,9/17/2021,90.10
21K101,P.S. 101 THE VERRAZANO,9/17/2021,91.67
21K121,P.S. 121 NELSON A. ROCKEFELLER,9/17/2021,94.93
21K128,P.S. 128 BENSONHURST,9/17/2021,89.92
21K153,P.S. 153 HOMECREST,9/17/2021,87.91
21K177,P.S. 177 THE MARLBORO,9/17/2021,89.37
21K188,P.S. 188 MICHAEL E. BERDY,9/17/2021,80.37
21K199,P.S. 199 FREDERICK WACHTEL,9/17/2021,85.65
21K209,P.S. 209 MARGARET MEAD,9/17/2021,90.03
21K212,P.S. 212 LADY DEBORAH MOODY,9/17/2021,89.47
21K215,P.S. 215 MORRIS H. WEISS,9/17/2021,87.79
21K216,P.S. 216 ARTURO TOSCANINI,9/17/2021,79.55
21K225,P.S. K225   THE EILEEN E. ZAGLIN,9/17/2021,83.24
21K226,P.S. 226 ALFRED DE B. MASON,9/17/2021,85.91
21K228,I.S. 228 DAVID A. BOODY,9/17/2021,90.99
21K238,P.S. 238 ANNE SULLIVAN,9/17/2021,87.27
21K239,MARK TWAIN I.S. 239 FOR THE GIFTED   TALENTED,9/17/2021,91.94
21K253,P.S. 253,9/17/2021,86.75
21K281,I.S. 281 JOSEPH B CAVALLARO,9/17/2021,88.61
21K288,P.S. 288 THE SHIRLEY TANYHILL,9/17/2021,82.27
21K303,I.S. 303 HERBERT S. EISENBERG,9/17/2021,85.64
21K329,P.S. 329 SURFSIDE,9/17/2021,80.42
21K337,INTERNATIONAL HIGH SCHOOL AT LAFAYETTE,9/17/2021,85.71
21K344,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,9/17/2021,77.29
21K348,HIGH SCHOOL OF SPORTS MANAGEMENT,9/17/2021,62.15
21K410,ABRAHAM LINCOLN HIGH SCHOOL,9/17/2021,70.40
21K468,KINGSBOROUGH EARLY COLLEGE SCHOOL,9/17/2021,85.69
21K525,EDWARD R. MURROW HIGH SCHOOL,9/17/2021,76.98
21K540,JOHN DEWEY HIGH SCHOOL,9/17/2021,80.30
21K559,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,9/17/2021,63.67
21K572,LEADERS HIGH SCHOOL,9/17/2021,82.07
21K620,WILLIAM E. GRADY CAREER AND TECHNICAL EDUCATION HI,9/17/2021,61.98
21K690,BROOKLYN STUDIO SECONDARY SCHOOL,9/17/2021,83.61
21K728,LIBERATION DIPLOMA PLUS,9/17/2021,40.28
21K840,BROOKLYN S DAILY DISCOVERY PRE K CENTER,9/17/2021,86.28
22K014,J.H.S. 014 SHELL BANK,9/17/2021,80.16
22K052,P.S. 052 SHEEPSHEAD BAY,9/17/2021,90.37
22K078,J.H.S. 078 ROY H. MANN,9/17/2021,84.35
22K109,P.S. 109,9/17/2021,82.44
22K119,P.S. 119 AMERSFORT,9/17/2021,85.36
22K134,P.S. K134,9/17/2021,91.50
22K139,P.S. 139 ALEXINE A. FENTY,9/17/2021,92.20
22K152,SCHOOL OF SCIENCE   TECHNOLOGY,9/17/2021,86.13
22K193,P.S. 193 GIL HODGES,9/17/2021,83.90
22K194,P.S. 194 RAOUL WALLENBERG,9/17/2021,81.40
22K195,P.S. 195 MANHATTAN BEACH,9/17/2021,94.51
22K197,P.S. 197   THE KINGS HIGHWAY ACADEMY,9/17/2021,83.50
22K198,P.S. 198 BROOKLYN,9/17/2021,84.76
22K203,P.S. 203 FLOYD BENNETT SCHOOL,9/17/2021,88.06
22K206,P.S. 206 JOSEPH F LAMB,9/17/2021,89.05
22K207,P.S. 207 ELIZABETH G. LEARY,9/17/2021,91.22
22K217,P.S. 217 COLONEL DAVID MARCUS SCHOOL,9/17/2021,82.01
22K222,P.S. 222 KATHERINE R. SNYDER,9/17/2021,92.55
22K234,J.H.S. 234 ARTHUR W. CUNNINGHAM,9/17/2021,87.07
